Size,Male,English,Adult,NUST,Arrival,Affiliate,Employed,U,V,y,Simulated_V,Optimal_V,theta,theta_original,Simulated_Y,Successful_match
1,1,0,1,0,2011-09-01,46,0,6,14,0,14,14,0.3968158693107739,0.3968158693107739,0,0
1,1,0,1,0,2012-08-01,46,0,6,14,1,14,14,0.3968158693107739,0.3968158693107739,1,0
1,1,1,1,0,2011-07-01,46,0,8,14,0,14,14,0.6316387682097876,0.6316387682097876,0,0
1,1,1,1,0,2011-08-01,46,0,8,14,1,14,14,0.6316387682097876,0.6316387682097876,1,0
1,1,1,1,0,2012-08-01,46,1,8,14,1,14,14,0.6316387682097876,0.6316387682097876,1,0
1,1,1,1,0,2011-07-01,46,1,8,14,1,14,14,0.6316387682097876,0.6316387682097876,1,0
1,1,0,1,0,2011-07-01,50,0,6,16,1,16,16,0.6499066115530624,0.6499066115530624,1,0
1,1,0,1,0,2011-07-01,50,0,6,16,1,16,16,0.6499066115530624,0.6499066115530624,1,0
1,0,0,1,0,2011-02-01,50,1,5,16,0,16,16,0.3832702136800128,0.3832702136800128,0,0
1,1,0,0,0,2011-02-01,50,1,2,16,1,16,16,0.3783760744315064,0.3783760744315064,1,0
1,0,1,1,0,2011-06-01,30,1,7,9,1,9,9,0.6020856511305098,0.6020856511305098,1,0
1,0,0,0,0,2015-03-01,49,0,1,15,0,15,15,0.10604667464170849,0.10604667464170849,0,0
1,1,1,0,1,2011-08-01,30,1,4,9,0,9,9,0.681140127560366,0.681140127560366,0,0
1,1,0,0,0,2013-03-01,50,0,2,16,1,16,16,0.3783760744315064,0.3783760744315064,1,0
1,1,1,1,0,2013-05-01,39,1,8,10,1,10,10,0.627317674607358,0.627317674607358,1,0
1,1,1,1,0,2011-08-01,45,1,8,13,1,13,13,0.6729691579584586,0.6729691579584586,1,0
1,1,0,0,0,2012-05-01,46,0,2,14,0,14,14,0.24484934084533855,0.24484934084533855,0,0
1,1,0,0,0,2013-04-01,46,0,2,14,0,14,14,0.24484934084533855,0.24484934084533855,0,0
1,1,1,1,0,2011-08-01,45,0,8,13,1,13,13,0.6729691579584586,0.6729691579584586,1,0
1,1,0,1,0,2011-09-01,46,0,6,14,1,14,14,0.3968158693107739,0.3968158693107739,1,0
1,1,0,0,0,2011-09-01,46,0,2,14,0,14,14,0.24484934084533855,0.24484934084533855,0,0
1,1,1,1,0,2011-09-01,46,1,8,14,0,14,14,0.6316387682097876,0.6316387682097876,0,0
1,0,0,0,0,2011-07-01,46,0,1,14,0,14,14,0.12247061714241134,0.12247061714241134,0,0
1,1,1,1,0,2011-07-01,46,0,8,14,0,14,14,0.6316387682097876,0.6316387682097876,0,0
1,1,1,1,0,2011-12-01,50,0,8,16,1,16,16,0.7116911484154131,0.7116911484154131,1,0
1,1,0,0,0,2011-08-01,30,0,2,9,1,9,9,0.4268061848514201,0.4268061848514201,1,0
1,0,0,0,0,2011-08-01,49,0,1,15,0,15,15,0.10604667464170849,0.10604667464170849,0,0
1,0,1,1,0,2012-06-01,50,1,7,16,0,16,16,0.4336551084965769,0.4336551084965769,0,0
1,1,1,1,0,2011-06-01,46,1,8,14,0,14,14,0.6316387682097876,0.6316387682097876,0,0
1,1,0,1,0,2012-05-01,46,0,6,14,1,14,14,0.3968158693107739,0.3968158693107739,1,0
1,1,1,1,0,2013-07-01,50,1,8,16,1,16,16,0.7116911484154131,0.7116911484154131,1,0
1,1,1,1,0,2011-07-01,46,1,8,14,1,14,14,0.6316387682097876,0.6316387682097876,1,0
1,1,1,1,0,2011-08-01,49,1,8,15,1,15,15,0.606704275140858,0.606704275140858,1,0
1,0,1,1,0,2011-08-01,49,1,7,15,0,15,15,0.3669052133902584,0.3669052133902584,0,0
1,1,1,0,0,2011-08-01,49,1,4,15,0,15,15,0.5309934166923566,0.5309934166923566,0,0
1,1,1,0,0,2013-04-01,46,1,4,14,1,14,14,0.5771099311911961,0.5771099311911961,1,0
1,1,1,1,0,2011-08-01,46,1,8,14,0,14,14,0.6316387682097876,0.6316387682097876,0,0
1,1,1,0,0,2011-05-01,30,1,4,9,1,9,9,0.681140127560366,0.681140127560366,1,0
1,0,0,0,0,2014-05-01,50,0,1,16,0,16,16,0.16307140829639222,0.16307140829639222,0,0
1,1,1,1,0,2011-08-01,30,1,8,9,1,9,9,0.7792245637102155,0.7792245637102155,1,0
1,0,0,0,0,2011-08-01,45,0,1,13,0,13,13,0.09732667151783816,0.09732667151783816,0,0
1,1,0,1,0,2011-08-01,45,1,6,13,0,13,13,0.4758289693784728,0.4758289693784728,0,0
1,1,1,0,0,2011-08-01,45,1,4,13,0,13,13,0.5822988480365715,0.5822988480365715,0,0
1,0,0,0,0,2011-08-01,45,0,1,13,0,13,13,0.09732667151783816,0.09732667151783816,0,0
1,1,1,0,0,2011-08-01,39,1,4,10,0,10,10,0.5461791184862574,0.5461791184862574,0,0
1,0,1,0,0,2011-06-01,30,1,3,9,1,9,9,0.5213450762831817,0.5213450762831817,1,0
1,1,1,1,0,2015-08-01,45,1,8,13,0,13,13,0.6729691579584586,0.6729691579584586,0,0
1,1,0,1,0,2011-08-01,46,0,6,14,1,14,14,0.3968158693107739,0.3968158693107739,1,0
1,1,0,1,0,2012-09-01,46,0,6,14,1,14,14,0.3968158693107739,0.3968158693107739,1,0
1,1,0,1,0,2011-09-01,46,0,6,14,0,14,14,0.3968158693107739,0.3968158693107739,0,0
1,1,1,1,0,2011-08-01,39,1,8,10,0,10,10,0.627317674607358,0.627317674607358,0,0
1,1,0,0,0,2013-12-01,50,0,2,16,0,16,16,0.3783760744315064,0.3783760744315064,0,0
1,1,0,0,0,2014-10-01,55,0,2,17,0,17,17,0.08835018623490283,0.08835018623490283,0,0
1,1,1,1,0,2016-05-01,46,1,8,14,0,14,14,0.6316387682097876,0.6316387682097876,0,0
1,1,0,0,0,2012-08-01,39,0,2,10,1,10,10,0.3137014913792478,0.3137014913792478,1,0
1,1,1,1,0,2016-08-01,45,0,8,13,1,13,13,0.6729691579584586,0.6729691579584586,1,0
1,1,0,1,0,2011-09-01,45,1,6,13,0,13,13,0.4758289693784728,0.4758289693784728,0,0
1,1,0,0,0,2011-06-01,46,0,2,14,0,14,14,0.24484934084533855,0.24484934084533855,0,0
1,1,0,1,0,2011-06-01,46,0,6,14,0,14,14,0.3968158693107739,0.3968158693107739,0,0
1,1,0,0,0,2011-06-01,50,0,2,16,0,16,16,0.3783760744315064,0.3783760744315064,0,0
1,0,0,0,0,2012-10-01,30,0,1,9,1,9,9,0.20338281312767947,0.20338281312767947,1,0
1,1,0,1,0,2011-06-01,46,0,6,14,1,14,14,0.3968158693107739,0.3968158693107739,1,0
1,1,0,1,0,2011-06-01,46,0,6,14,0,14,14,0.3968158693107739,0.3968158693107739,0,0
1,0,1,1,0,2011-06-01,46,1,7,14,0,14,14,0.42540251274062385,0.42540251274062385,0,0
1,0,1,0,0,2011-08-01,46,0,3,14,0,14,14,0.39549342741142385,0.39549342741142385,0,0
1,1,1,1,0,2013-12-01,55,1,8,17,1,17,17,0.3277099296717538,0.3277099296717538,1,0
1,0,0,1,0,2014-10-01,55,0,5,17,0,17,17,0.06622614765171411,0.06622614765171411,0,0
1,0,1,1,0,2011-08-01,39,1,7,10,0,10,10,0.46577936695824296,0.46577936695824296,0,0
1,1,1,0,0,2011-08-01,39,1,4,10,1,10,10,0.5461791184862574,0.5461791184862574,1,0
1,1,1,0,0,2011-08-01,39,1,4,10,1,10,10,0.5461791184862574,0.5461791184862574,1,0
1,1,0,1,0,2011-08-01,50,0,6,16,0,16,16,0.6499066115530624,0.6499066115530624,0,0
1,1,1,1,0,2013-12-01,50,0,8,16,1,16,16,0.7116911484154131,0.7116911484154131,1,0
1,1,1,1,0,2013-12-01,50,0,8,16,0,16,16,0.7116911484154131,0.7116911484154131,0,0
1,1,1,1,0,2012-08-01,39,1,8,10,1,10,10,0.627317674607358,0.627317674607358,1,0
1,1,1,0,0,2011-06-01,50,1,4,16,1,16,16,0.5820726313285821,0.5820726313285821,1,0
1,1,0,1,0,2012-09-01,22,1,6,7,0,7,7,0.29617305643502345,0.29617305643502345,0,0
1,1,1,0,0,2011-09-01,45,1,4,13,1,13,13,0.5822988480365715,0.5822988480365715,1,0
1,1,1,1,0,2016-08-01,45,1,8,13,0,13,13,0.6729691579584586,0.6729691579584586,0,0
1,1,1,1,0,2012-10-01,30,1,8,9,0,9,9,0.7792245637102155,0.7792245637102155,0,0
1,0,1,1,0,2011-08-01,45,1,7,13,0,13,13,0.4220103351121698,0.4220103351121698,0,0
1,1,1,1,0,2013-06-01,30,1,8,9,1,9,9,0.7792245637102155,0.7792245637102155,1,0
1,0,0,1,0,2011-09-01,22,0,5,7,0,7,7,0.20660411420777175,0.20660411420777175,0,0
1,0,0,1,0,2011-09-01,46,0,5,14,1,14,14,0.18128212873474236,0.18128212873474236,1,0
1,1,1,1,0,2015-01-01,46,1,8,14,1,14,14,0.6316387682097876,0.6316387682097876,1,0
1,1,1,1,0,2015-01-01,46,1,8,14,1,14,14,0.6316387682097876,0.6316387682097876,1,0
1,0,0,0,0,2012-09-01,46,0,1,14,0,14,14,0.12247061714241134,0.12247061714241134,0,0
1,1,1,1,0,2012-07-01,49,1,8,15,1,15,15,0.606704275140858,0.606704275140858,1,0
1,1,0,1,0,2011-06-01,50,1,6,16,0,16,16,0.6499066115530624,0.6499066115530624,0,0
1,1,0,1,0,2014-05-01,49,1,6,15,0,15,15,0.552148948149428,0.552148948149428,0,0
1,1,1,1,0,2012-02-01,50,1,8,16,0,16,16,0.7116911484154131,0.7116911484154131,0,0
1,1,0,0,0,2012-02-01,50,0,2,16,0,16,16,0.3783760744315064,0.3783760744315064,0,0
1,1,1,1,0,2012-02-01,50,1,8,16,1,16,16,0.7116911484154131,0.7116911484154131,1,0
1,1,1,0,0,2011-06-01,50,1,4,16,0,16,16,0.5820726313285821,0.5820726313285821,0,0
1,1,1,0,0,2011-09-01,46,1,4,14,1,14,14,0.5771099311911961,0.5771099311911961,1,0
1,1,1,1,0,2011-09-01,22,0,8,7,0,7,7,0.4519997332776495,0.4519997332776495,0,0
1,1,1,1,0,2011-09-01,22,1,8,7,0,7,7,0.4519997332776495,0.4519997332776495,0,0
1,1,1,0,0,2011-09-01,22,1,4,7,0,7,7,0.42927893068399786,0.42927893068399786,0,0
1,1,1,1,0,2012-09-01,46,0,8,14,1,14,14,0.6316387682097876,0.6316387682097876,1,0
1,1,1,1,0,2012-02-01,50,1,8,16,0,16,16,0.7116911484154131,0.7116911484154131,0,0
1,1,0,0,0,2012-02-01,50,0,2,16,0,16,16,0.3783760744315064,0.3783760744315064,0,0
1,1,1,0,0,2012-02-01,50,1,4,16,0,16,16,0.5820726313285821,0.5820726313285821,0,0
1,0,1,1,0,2013-11-01,46,0,7,14,1,14,14,0.42540251274062385,0.42540251274062385,1,0
1,1,0,1,0,2011-10-01,22,0,6,7,0,7,7,0.29617305643502345,0.29617305643502345,0,0
1,1,1,0,0,2011-10-01,50,1,4,16,1,16,16,0.5820726313285821,0.5820726313285821,1,0
1,1,1,0,0,2011-08-01,30,0,4,9,1,9,9,0.681140127560366,0.681140127560366,1,0
1,1,0,0,0,2011-10-01,49,0,2,15,0,15,15,0.22189989965963103,0.22189989965963103,0,0
1,0,0,0,0,2011-09-01,49,0,1,15,1,15,15,0.10604667464170849,0.10604667464170849,1,0
1,0,0,0,0,2012-08-01,46,0,1,14,0,14,14,0.12247061714241134,0.12247061714241134,0,0
1,1,1,1,0,2011-09-01,46,0,8,14,0,14,14,0.6316387682097876,0.6316387682097876,0,0
1,1,0,0,0,2014-05-01,50,0,2,16,1,16,16,0.3783760744315064,0.3783760744315064,1,0
1,1,0,0,0,2011-01-01,50,0,2,16,0,16,16,0.3783760744315064,0.3783760744315064,0,0
1,1,0,1,0,2012-10-01,46,0,6,14,0,14,14,0.3968158693107739,0.3968158693107739,0,0
1,1,0,1,0,2011-08-01,22,0,6,7,1,7,7,0.29617305643502345,0.29617305643502345,1,0
1,1,1,1,0,2013-06-01,46,1,8,14,0,14,14,0.6316387682097876,0.6316387682097876,0,0
1,1,1,1,0,2011-09-01,50,1,8,16,1,16,16,0.7116911484154131,0.7116911484154131,1,0
1,1,1,0,0,2011-09-01,50,1,4,16,0,16,16,0.5820726313285821,0.5820726313285821,0,0
1,0,1,0,0,2011-05-01,22,0,3,7,0,7,7,0.3337952319305592,0.3337952319305592,0,0
1,0,0,1,0,2011-01-01,50,0,5,16,0,16,16,0.3832702136800128,0.3832702136800128,0,0
1,1,0,0,0,2012-07-01,50,1,2,16,0,16,16,0.3783760744315064,0.3783760744315064,0,0
1,0,1,1,0,2012-08-01,46,1,7,14,1,14,14,0.42540251274062385,0.42540251274062385,1,0
1,1,1,1,0,2011-09-01,49,1,8,15,0,15,15,0.606704275140858,0.606704275140858,0,0
1,1,0,1,0,2011-09-01,49,1,6,15,0,15,15,0.552148948149428,0.552148948149428,0,0
1,0,1,1,0,2011-10-01,49,0,7,15,0,15,15,0.3669052133902584,0.3669052133902584,0,0
1,1,0,1,0,2016-02-01,22,0,6,7,0,7,7,0.29617305643502345,0.29617305643502345,0,0
1,1,1,0,0,2012-10-01,22,0,4,7,1,7,7,0.42927893068399786,0.42927893068399786,1,0
1,1,1,0,0,2011-08-01,22,0,4,7,0,7,7,0.42927893068399786,0.42927893068399786,0,0
1,1,1,1,0,2011-09-01,22,1,8,7,1,7,7,0.4519997332776495,0.4519997332776495,1,0
1,1,1,0,0,2011-10-01,22,1,4,7,0,7,7,0.42927893068399786,0.42927893068399786,0,0
1,0,0,0,0,2011-01-01,50,1,1,16,1,16,16,0.16307140829639222,0.16307140829639222,1,0
1,0,0,0,0,2011-02-01,49,1,1,15,0,15,15,0.10604667464170849,0.10604667464170849,0,0
1,1,0,0,0,2012-05-01,50,0,2,16,0,16,16,0.3783760744315064,0.3783760744315064,0,0
1,1,0,1,0,2012-11-01,50,1,6,16,1,16,16,0.6499066115530624,0.6499066115530624,1,0
1,1,1,1,0,2012-08-01,50,1,8,16,0,16,16,0.7116911484154131,0.7116911484154131,0,0
1,1,0,1,0,2015-07-01,22,0,6,7,0,7,7,0.29617305643502345,0.29617305643502345,0,0
1,1,0,0,0,2012-01-01,49,0,2,15,0,15,15,0.22189989965963103,0.22189989965963103,0,0
1,0,1,0,0,2012-01-01,49,0,3,15,0,15,15,0.30897844755151793,0.30897844755151793,0,0
1,0,0,0,0,2015-07-01,22,0,1,7,0,7,7,0.07971974748948304,0.07971974748948304,0,0
1,1,1,0,0,2012-08-01,50,1,4,16,1,16,16,0.5820726313285821,0.5820726313285821,1,0
1,1,1,1,0,2012-05-01,50,1,8,16,1,16,16,0.7116911484154131,0.7116911484154131,1,0
1,0,0,1,0,2016-10-01,46,0,5,14,0,14,14,0.18128212873474236,0.18128212873474236,0,0
1,1,0,0,0,2011-02-01,50,1,2,16,0,16,16,0.3783760744315064,0.3783760744315064,0,0
1,1,1,0,0,2011-08-01,22,0,4,7,1,7,7,0.42927893068399786,0.42927893068399786,1,0
1,1,1,1,0,2012-12-01,46,0,8,14,0,14,14,0.6316387682097876,0.6316387682097876,0,0
1,1,0,0,0,2012-12-01,46,0,2,14,1,14,14,0.24484934084533855,0.24484934084533855,1,0
1,1,0,0,0,2012-07-01,46,0,2,14,0,14,14,0.24484934084533855,0.24484934084533855,0,0
1,1,1,1,0,2012-11-01,22,0,8,7,1,7,7,0.4519997332776495,0.4519997332776495,1,0
1,1,0,0,0,2011-12-01,46,0,2,14,0,14,14,0.24484934084533855,0.24484934084533855,0,0
1,1,1,1,0,2012-05-01,22,0,8,7,0,7,7,0.4519997332776495,0.4519997332776495,0,0
1,1,0,1,0,2012-02-01,45,0,6,13,0,13,13,0.4758289693784728,0.4758289693784728,0,0
1,0,1,1,0,2012-02-01,55,0,7,17,0,17,17,0.13747949640947388,0.13747949640947388,0,0
1,0,0,0,0,2012-03-01,50,0,1,16,0,16,16,0.16307140829639222,0.16307140829639222,0,0
1,1,0,0,1,2012-02-01,50,0,2,16,1,17,17,0.3783760744315064,0.3783760744315064,0,1
1,1,0,0,0,2011-07-01,49,0,2,15,1,15,15,0.22189989965963103,0.22189989965963103,1,0
1,1,1,1,0,2011-07-01,49,1,8,15,1,15,15,0.606704275140858,0.606704275140858,1,0
1,0,1,1,0,2012-09-01,30,0,7,9,0,9,9,0.6020856511305098,0.6020856511305098,0,0
1,1,0,1,0,2012-03-01,50,0,6,16,1,16,16,0.6499066115530624,0.6499066115530624,1,0
1,1,1,1,0,2012-03-01,50,0,8,16,1,16,16,0.7116911484154131,0.7116911484154131,1,0
1,1,1,1,0,2012-07-01,46,1,8,14,1,14,14,0.6316387682097876,0.6316387682097876,1,0
1,0,0,1,0,2012-07-01,46,0,5,14,0,14,14,0.18128212873474236,0.18128212873474236,0,0
1,1,1,1,0,2011-11-01,45,1,8,13,1,13,13,0.6729691579584586,0.6729691579584586,1,0
1,1,0,0,0,2011-06-01,30,1,2,9,1,9,9,0.4268061848514201,0.4268061848514201,1,0
1,1,0,1,0,2011-12-01,46,0,6,14,0,14,14,0.3968158693107739,0.3968158693107739,0,0
1,1,0,1,1,2012-02-01,50,1,6,16,1,14,15,0.6499066115530624,0.6499066115530624,1,1
1,1,1,1,1,2012-02-01,50,1,8,16,1,13,16,0.7116911484154131,0.7116911484154131,0,1
1,0,0,1,0,2012-05-01,50,0,5,16,0,16,16,0.3832702136800128,0.3832702136800128,0,0
1,1,1,1,0,2014-03-01,39,1,8,10,0,10,10,0.627317674607358,0.627317674607358,0,0
1,1,0,0,0,2012-05-01,49,0,2,15,0,15,15,0.22189989965963103,0.22189989965963103,0,0
1,1,1,1,0,2012-06-01,30,1,8,9,0,9,9,0.7792245637102155,0.7792245637102155,0,0
1,1,0,0,0,2012-07-01,46,0,2,14,0,14,14,0.24484934084533855,0.24484934084533855,0,0
1,1,0,0,0,2012-03-01,46,0,2,14,0,14,14,0.24484934084533855,0.24484934084533855,0,0
1,0,0,1,0,2011-02-01,30,0,5,9,0,9,9,0.3068443391808793,0.3068443391808793,0,0
1,1,0,0,0,2012-02-01,45,0,2,13,0,13,13,0.22449080030835575,0.22449080030835575,0,0
1,1,1,1,0,2013-08-01,46,1,8,14,0,14,14,0.6316387682097876,0.6316387682097876,0,0
1,0,0,1,0,2014-06-01,50,0,5,16,0,16,16,0.3832702136800128,0.3832702136800128,0,0
1,1,1,1,0,2013-03-01,46,1,8,14,1,14,14,0.6316387682097876,0.6316387682097876,1,0
1,0,0,0,0,2012-02-01,49,0,1,15,0,15,15,0.10604667464170849,0.10604667464170849,0,0
1,0,1,1,0,2011-06-01,30,1,7,9,1,9,9,0.6020856511305098,0.6020856511305098,1,0
1,1,1,1,0,2012-12-01,46,0,8,14,1,14,14,0.6316387682097876,0.6316387682097876,1,0
1,1,1,1,0,2012-01-01,50,1,8,16,1,16,16,0.7116911484154131,0.7116911484154131,1,0
1,1,0,0,0,2012-12-01,46,0,2,14,0,14,14,0.24484934084533855,0.24484934084533855,0,0
1,0,0,0,0,2011-11-01,22,0,1,7,0,7,7,0.07971974748948304,0.07971974748948304,0,0
1,0,0,1,0,2011-12-01,22,0,5,7,0,7,7,0.20660411420777175,0.20660411420777175,0,0
1,1,0,1,0,2017-10-01,50,1,6,16,1,16,16,0.6499066115530624,0.6499066115530624,1,0
1,1,1,1,0,2012-06-01,50,1,8,16,1,16,16,0.7116911484154131,0.7116911484154131,1,0
1,0,1,1,0,2011-12-01,22,1,7,7,0,7,7,0.3180166439590647,0.3180166439590647,0,0
1,1,0,1,0,2011-06-01,30,0,6,9,0,9,9,0.7679508092794021,0.7679508092794021,0,0
1,0,1,1,0,2012-01-01,45,1,7,13,0,13,13,0.4220103351121698,0.4220103351121698,0,0
1,1,0,0,0,2012-06-01,30,0,2,9,1,9,9,0.4268061848514201,0.4268061848514201,1,0
1,0,1,0,0,2012-01-01,45,0,3,13,1,13,13,0.39482169260158617,0.39482169260158617,1,0
1,1,0,0,0,2012-12-01,46,1,2,14,0,14,14,0.24484934084533855,0.24484934084533855,0,0
1,0,1,1,0,2012-04-01,49,1,7,15,0,15,15,0.3669052133902584,0.3669052133902584,0,0
1,1,0,1,0,2012-05-01,49,0,6,15,1,15,15,0.552148948149428,0.552148948149428,1,0
1,0,1,0,0,2014-06-01,50,1,3,16,0,16,16,0.4278077544645498,0.4278077544645498,0,0
1,1,0,0,0,2012-07-01,46,0,2,14,0,14,14,0.24484934084533855,0.24484934084533855,0,0
1,1,1,1,0,2012-03-01,46,1,8,14,0,14,14,0.6316387682097876,0.6316387682097876,0,0
1,1,0,1,0,2012-06-01,46,0,6,14,0,14,14,0.3968158693107739,0.3968158693107739,0,0
1,0,0,1,0,2012-09-01,46,0,5,14,0,14,14,0.18128212873474236,0.18128212873474236,0,0
1,1,1,1,0,2013-03-01,30,1,8,9,1,9,9,0.7792245637102155,0.7792245637102155,1,0
1,1,1,0,0,2012-01-01,22,0,4,7,1,7,7,0.42927893068399786,0.42927893068399786,1,0
1,1,0,1,0,2014-06-01,46,0,6,14,1,14,14,0.3968158693107739,0.3968158693107739,1,0
1,1,0,1,0,2012-11-01,39,0,6,10,1,10,10,0.44800816409936894,0.44800816409936894,1,0
1,1,0,1,0,2011-08-01,50,0,6,16,1,16,16,0.6499066115530624,0.6499066115530624,1,0
1,1,1,1,0,2012-04-01,49,1,8,15,1,15,15,0.606704275140858,0.606704275140858,1,0
1,1,0,0,0,2012-06-01,46,0,2,14,0,14,14,0.24484934084533855,0.24484934084533855,0,0
1,1,0,1,0,2014-12-01,50,0,6,16,1,16,16,0.6499066115530624,0.6499066115530624,1,0
1,1,0,1,0,2013-02-01,46,0,6,14,1,14,14,0.3968158693107739,0.3968158693107739,1,0
1,1,0,1,0,2012-05-01,46,1,6,14,0,14,14,0.3968158693107739,0.3968158693107739,0,0
1,1,0,1,0,2012-06-01,46,1,6,14,1,14,14,0.3968158693107739,0.3968158693107739,1,0
1,1,1,1,0,2013-02-01,46,1,8,14,0,14,14,0.6316387682097876,0.6316387682097876,0,0
1,1,0,0,0,2012-09-01,30,0,2,9,1,9,9,0.4268061848514201,0.4268061848514201,1,0
1,1,1,1,0,2012-11-01,30,1,8,9,1,9,9,0.7792245637102155,0.7792245637102155,1,0
1,1,1,1,0,2012-08-01,30,1,8,9,1,9,9,0.7792245637102155,0.7792245637102155,1,0
1,1,1,0,0,2012-09-01,30,1,4,9,1,9,9,0.681140127560366,0.681140127560366,1,0
1,0,0,0,0,2012-09-01,30,0,1,9,0,9,9,0.20338281312767947,0.20338281312767947,0,0
1,1,1,0,0,2012-04-01,55,0,4,17,0,17,17,0.21312867676319397,0.21312867676319397,0,0
1,0,0,1,0,2012-06-01,46,0,5,14,0,14,14,0.18128212873474236,0.18128212873474236,0,0
1,1,1,1,0,2012-06-01,46,1,8,14,1,14,14,0.6316387682097876,0.6316387682097876,1,0
1,0,1,0,0,2012-06-01,46,0,3,14,1,14,14,0.39549342741142385,0.39549342741142385,1,0
1,1,1,1,0,2012-01-01,49,1,8,15,1,15,15,0.606704275140858,0.606704275140858,1,0
1,0,0,0,0,2012-01-01,49,0,1,15,0,15,15,0.10604667464170849,0.10604667464170849,0,0
1,1,1,1,0,2012-04-01,49,1,8,15,1,15,15,0.606704275140858,0.606704275140858,1,0
1,1,0,1,0,2012-03-01,50,0,6,16,1,16,16,0.6499066115530624,0.6499066115530624,1,0
1,1,1,1,0,2012-03-01,50,1,8,16,1,16,16,0.7116911484154131,0.7116911484154131,1,0
1,1,1,1,0,2017-11-01,46,1,8,14,1,14,14,0.6316387682097876,0.6316387682097876,1,0
1,1,1,1,0,2012-08-01,50,1,8,16,1,16,16,0.7116911484154131,0.7116911484154131,1,0
1,0,1,1,0,2012-08-01,50,0,7,16,0,16,16,0.4336551084965769,0.4336551084965769,0,0
1,1,1,1,0,2014-06-01,46,1,8,14,1,14,14,0.6316387682097876,0.6316387682097876,1,0
1,0,0,1,0,2013-03-01,46,0,5,14,0,14,14,0.18128212873474236,0.18128212873474236,0,0
1,1,1,1,0,2012-09-01,46,0,8,14,0,14,14,0.6316387682097876,0.6316387682097876,0,0
1,1,1,1,0,2012-02-01,30,1,8,9,0,9,9,0.7792245637102155,0.7792245637102155,0,0
1,0,1,1,0,2012-07-01,46,1,7,14,0,14,14,0.42540251274062385,0.42540251274062385,0,0
1,0,0,1,0,2012-03-01,49,0,5,15,1,15,15,0.24632597037349527,0.24632597037349527,1,0
1,1,1,1,0,2012-06-01,22,0,8,7,1,7,7,0.4519997332776495,0.4519997332776495,1,0
1,1,1,1,0,2012-04-01,46,1,8,14,1,14,14,0.6316387682097876,0.6316387682097876,1,0
1,1,0,0,0,2012-04-01,30,0,2,9,0,9,9,0.4268061848514201,0.4268061848514201,0,0
1,1,0,1,0,2012-04-01,45,0,6,13,0,13,13,0.4758289693784728,0.4758289693784728,0,0
1,1,0,1,0,2012-04-01,45,1,6,13,0,13,13,0.4758289693784728,0.4758289693784728,0,0
1,1,0,1,0,2012-03-01,50,1,6,16,1,16,16,0.6499066115530624,0.6499066115530624,1,0
1,1,0,0,0,2012-05-01,50,0,2,16,0,16,16,0.3783760744315064,0.3783760744315064,0,0
1,0,0,1,0,2012-06-01,22,0,5,7,0,7,7,0.20660411420777175,0.20660411420777175,0,0
1,0,0,0,0,2012-08-01,50,0,1,16,0,16,16,0.16307140829639222,0.16307140829639222,0,0
1,1,1,1,0,2012-08-01,50,1,8,16,0,16,16,0.7116911484154131,0.7116911484154131,0,0
1,0,1,1,0,2012-06-01,50,1,7,16,1,16,16,0.4336551084965769,0.4336551084965769,1,0
1,1,0,1,0,2012-07-01,50,0,6,16,1,16,16,0.6499066115530624,0.6499066115530624,1,0
1,1,0,1,0,2015-07-01,50,0,6,16,0,16,16,0.6499066115530624,0.6499066115530624,0,0
1,0,1,0,0,2012-04-01,45,1,3,13,1,13,13,0.39482169260158617,0.39482169260158617,1,0
1,0,0,0,0,2012-05-01,50,0,1,16,0,16,16,0.16307140829639222,0.16307140829639222,0,0
1,1,1,1,0,2012-03-01,50,1,8,16,1,16,16,0.7116911484154131,0.7116911484154131,1,0
1,0,0,1,0,2013-12-01,50,1,5,16,0,16,16,0.3832702136800128,0.3832702136800128,0,0
1,1,0,1,0,2012-04-01,30,0,6,9,1,9,9,0.7679508092794021,0.7679508092794021,1,0
1,1,1,1,0,2012-08-01,30,0,8,9,0,9,9,0.7792245637102155,0.7792245637102155,0,0
1,1,1,1,0,2012-04-01,30,1,8,9,1,9,9,0.7792245637102155,0.7792245637102155,1,0
1,0,0,0,0,2012-07-01,50,0,1,16,0,16,16,0.16307140829639222,0.16307140829639222,0,0
1,1,0,1,0,2012-07-01,50,1,6,16,1,16,16,0.6499066115530624,0.6499066115530624,1,0
1,0,1,1,0,2012-08-01,50,1,7,16,1,16,16,0.4336551084965769,0.4336551084965769,1,0
1,0,1,1,0,2017-10-01,50,1,7,16,1,16,16,0.4336551084965769,0.4336551084965769,1,0
1,0,1,1,0,2014-05-01,50,0,7,16,1,16,16,0.4336551084965769,0.4336551084965769,1,0
1,0,1,0,0,2011-07-01,30,1,3,9,0,9,9,0.5213450762831817,0.5213450762831817,0,0
1,1,1,0,0,2011-08-01,50,0,4,16,1,16,16,0.5820726313285821,0.5820726313285821,1,0
1,1,0,1,0,2014-05-01,46,0,6,14,1,14,14,0.3968158693107739,0.3968158693107739,1,0
1,1,0,0,0,2015-10-01,30,0,2,9,1,9,9,0.4268061848514201,0.4268061848514201,1,0
1,1,1,1,0,2012-07-01,30,1,8,9,0,9,9,0.7792245637102155,0.7792245637102155,0,0
1,0,0,0,0,2011-06-01,39,0,1,10,0,10,10,0.09934095894599984,0.09934095894599984,0,0
